Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Netherlands,NLD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,2.599999905,,3.200000048,,3.099999905,,3.299999952,3.400000095,3.299999952,3.400000095,3.299999952,2.200000048,2.599999905,2.5,2.099999905,2.099999905,2.200000048,2.299999952,2.099999905,2.099999905,2.299999952,1.799999952,1.899999976,1.899999976,2,2,1.700000048,1.600000024,1.5,1.600000024,1.5,1.5,1.100000024,1.200000048,
Norway,NOR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,6.099999905,5.900000095,5.599999905,5,4.300000191,4.699999809,5,4.099999905,4.099999905,4.099999905,3.900000095,3.299999952,3.200000048,3.200000048,2.900000095,3.299999952,3.099999905,2.799999952,2.599999905,2.400000095,2.200000048,2,1.899999976,2,1.600000024,1.600000024,1.399999976,1.200000048,1.100000024,1.200000048,1,0.800000012,0.800000012,0.899999976,1,
Nepal,NPL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,,,,,,,,85.19999695,,72.80000305,,,,,,,84.30000305,,,,,,,
Nauru,NRU,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,7.599999905,7.5,7.400000095,7.400000095,7.800000191,7.699999809,7.599999905,7.5,7.300000191,6.599999905,6.400000095,5.599999905,5.599999905,6.699999809,5.900000095,6,5.699999809,5.5,5.199999809,5,5.199999809,5,4.800000191,4.400000095,4.400000095,4.599999905,4.5,4.199999809,,
OECD members,OED,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.558450321,7.045313653,7.096589741,7.25936021,7.018109608,6.818374279,6.557953153,6.216879434,6.017226193,5.403785823,5.353859352,5.174988931,4.742566079,4.406089357,4.150470439,3.814569475,3.681967003,3.570716095,3.501801797,3.555543702,,4.483489026,4.237919296,,
Oman,OMN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000191,,,5,,,,5.400000095,,,,,,,,,,0.5,,,,,
Other small states,OSS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,75.09999847,78.40000153,76,72.19999695,72.19999695,72.19999695,66,68.80000305,69.5,72.30000305,67.40000153,67.40000153,66.40000153,69.5,69.5,72.90000153,72.90000153,64.59999847,64.59999847,67.30000305,67.30000305,68.80000305,72.40000153,75,15.69999981,16.29999924,17,,16.89999962,74,
Panama,PAN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,5.5,5.699999809,4.099999905,4.699999809,4.199999809,,,,,,3,3,2.5,3.299999952,2.599999905,2.299999952,1.899999976,1.899999976,1.700000048,3,3,3.700000048,3,4.300000191,4.5,3.400000095,3.900000095,8,7.699999809,7.099999905,8.5,,,
Peru,PER,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,,,0.600000024,0.400000006,0.300000012,0.300000012,0.300000012,0.400000006,3.599999905,4.699999809,3.099999905,3.299999952,3.900000095,6.099999905,7.5,7.699999809,7.599999905,8,7.5,5.5,5.5,,,,,,,
Philippines,PHL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,37.29999924,37.59999847,39.09999847,40.20000076,35.79999924,35,35.09999847,32.70000076,32,30.89999962,31.29999924,30.10000038,31.70000076,32.70000076,30.5,31.10000038,30.29999924,28.39999962,26.29999924,27.10000038,23.89999962,24.60000038,24.79999924,24.29999924,23.29999924,23.70000076,23.60000038,23.20000076,23.20000076,24,21.79999924,21.70000076,21,20.1,,
Palau,PLW,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.299999952,,,,,3.099999905,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,22.5,22,20.29999924,19,17.5,16.89999962,18,17.70000076,15.89999962,15.69999981,15.69999981,14.30000019,13.39999962,13.19999981,12.60000038,12.19999981,11.80000019,11.30000019,10.60000038,10,
Pre-demographic dividend,PRE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,0.400000006,0.400000006,0.400000006,0.400000006,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.5,0.200000003,0.200000003,0.200000003,0.400000006,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.400000006,0.400000006,0.400000006,0.5,0.200000003,0.200000003,0.200000003,,,,
"Korea, Dem. People’s Rep.",PRK,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,35.09999847,34.20000076,32.20000076,29,28.79999924,28.39999962,26.60000038,27.10000038,24.89999962,22.60000038,21.10000038,20.60000038,12.89999962,13,13,12.60000038,13.5,15.19999981,15.39999962,10.89999962,10.80000019,10.80000019,10.10000038,10.19999981,9.300000191,9.100000381,8.5,8,7.900000095,7.5,6.800000191,5.699999809,5.699999809,5.199999809,4.099999905,
Paraguay,PRY,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,0.400000006,0.5,0.899999976,0.5,1.100000024,0.800000012,0.800000012,0.600000024,0.800000012,0.400000006,0.400000006,0.5,0.800000012,36.5,,13.60000038,14.10000038,16.60000038,20.29999924,20.29999924,20,20.5,24.39999962,22.29999924,21.60000038,23.5,19.20000076,21.60000038,19.10000038,20.20000076,23,16.5,16.60000038,
Pacific island small states,PSS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.946717112,4.622646831,4.329778872,4.276497889,4.191071225,4.025017056,3.985191209,3.821736997,3.581990642,3.477542606,3.273564734,3.138468189,2.896518895,2.721074979,2.654449322,2.532748089,2.435045228,2.331765868,3.146753465,2.225082661,,3.803615774,3.677971613,,
French Polynesia,PYF,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,0.100000001,,0,0,0,0,,0,0,0,,
Romania,ROU,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,39.29999924,38.5,37.90000153,37.79999924,37.5,36.59999847,36.20000076,36.09999847,35.5,34.59999847,34.29999924,33.70000076,37.70000076,40.40000153,44,46.20000076,42.40000153,45,45.79999924,40.79999924,41.29999924,40.5,33.90000153,35.09999847,28.89999962,29,27.5,26.70000076,26,26.70000076,28.39999962,27.20000076,27.20000076,26.5,25.60000038,
Russian Federation,RUS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.900000095,7.5,12.30000019,11.69999981,9.300000191,8.899999619,8.199999809,7.900000095,8,7.800000191,6.900000095,6.699999809,6.400000095,5.699999809,5.699999809,5.400000095,5.400000095,5.199999809,
Rwanda,RWA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.90000153,,,,,,,,,,,,,,,,,,,,,,,84.40000153,,,
South Asia,SAS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94960352,,,,,,75.04189923,,,,,69.82426446,,,,,61.08800266,,59.12506253,,,
Saudi Arabia,SAU,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,,,1,2.299999952,0.800000012,0.600000024,,,,0.400000006,0.400000006,0.100000001,0.200000003,,0.200000003,0.200000003,0.200000003,,
Sudan,SDN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.70000076,,,,
Senegal,SEN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.70000076,,,,,33,,,,,49.09999847,,,,
Singapore,SGP,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,0.899999976,0.899999976,0.899999976,0.699999988,0.5,0.400000006,0.600000024,0.5,0.200000003,0.200000003,0.100000001,0.100000001,0.100000001,0,0.100000001,0.100000001,0.100000001,0.400000006,0.400000006,0.400000006,,0.5,0.400000006,0.5,0.400000006,,0.800000012,,,,,,,,,
Solomon Islands,SLB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,71.09999847,,,,,,,,,,,
El Salvador,SLV,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,10.19999981,,,,,12.10000038,0.699999988,,3,3.799999952,2.700000048,5,14.80000019,,8.300000191,7.699999809,7.900000095,7,6.300000191,,3.799999952,4.099999905,2.700000048,3.900000095,3.400000095,4.800000191,4.800000191,3.599999905,4.800000191,4.800000191,5.400000095,6.599999905,5,4.5,,
San Marino,SMR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,5.699999809,5.300000191,5.099999905,5,4.699999809,3.700000048,3.400000095,3.200000048,3.099999905,2.700000048,2.700000048,2.5,2.299999952,2.299999952,,1.600000024,1.5,1.5,1.399999976,1.399999976,,0.400000006,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.200000003,0.200000003,0.200000003,,,,,
Somalia,SOM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.10000038,23.29999924,19.20000076,19.5,26,23,20.89999962,19.39999962,18.89999962,19.79999924,,
Sub-Saharan Africa (excluding high income),SSA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,72.90000153,78.69999695,63.09999847,67.59999847,69.69999695,,,,,,,35,,,,,,,,,22.79999924,,,,,,,,,,,,23.70000076,,,
Suriname,SUR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.200000048,,3.200000048,2.299999952,2.299999952,3.299999952,1.799999952,2.900000095,3.200000048,1.799999952,,,,,4.5,,,,,,,,,1.700000048,,
Slovak Republic,SVK,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.099999905,6.400000095,6.400000095,6.400000095,5.599999905,4.699999809,4.300000191,3.799999952,4.300000191,3.799999952,2.799999952,2.599999905,2.400000095,2.299999952,2.200000048,2,1.799999952,1.399999976,1.700000048,1.700000048,1.700000048,
Slovenia,SVN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10000038,11.10000038,10.80000019,9.600000381,12.5,12.30000019,8.300000191,7.699999809,7.199999809,7.400000095,6.400000095,8,7.199999809,7.300000191,7.800000191,6.5,6.900000095,6.699999809,6.300000191,6.400000095,6.800000191,7.599999905,
Sweden,SWE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,3.099999905,3.200000048,3.099999905,3,2.900000095,2.700000048,2.599999905,2.400000095,2.099999905,1.899999976,1.799999952,1.799999952,1.899999976,1.899999976,1.799999952,1.700000048,1.700000048,1.700000048,1.5,1.299999952,1.200000048,1.100000024,1.100000024,1,0.899999976,0.899999976,0.899999976,0.899999976,0.800000012,0.899999976,0.899999976,0.800000012,0.899999976,0.899999976,0.800000012,
Swaziland,SWZ,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,,,,
Syrian Arab Republic,SYR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,52.20000076,47.5,,,,,47.29999924,,54.09999847,,52.70000076,29.39999962,60.20000076,,23.10000038,,50.20000076,61.70000076,56.70000076,61.20000076,49.09999847,,,26.89999962,26.29999924,24.89999962,19.5,22.20000076,12.30000019,,,,
Turks and Caicos Islands,TCA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.90000153,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89588073,12.76730999,9.622966974,11.6433671,9.291353164,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.32509505,22.96010622,22.50259645,21.14085115,20.04193165,19.61364646,18.12023814,16.69601352,15.59008674,15.10843619,16.26714208,14.74975277,15.39974456,15.07316048,14.90502526,11.22874994,
Togo,TGO,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.20000076,,,,,,,,,
Thailand,THA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,74.09999847,67.19999695,63.70000076,64.5,66.19999695,,68.19999695,64.80000305,67.5,67.69999695,64.5,60.29999924,61.59999847,57.20000076,56.70000076,53.20000076,51.40000153,51.29999924,49.79999924,46.70000076,47.29999924,43.59999847,44,42.5,40.29999924,40.70000076,40.5,40,40.29999924,36.5,36,39.20000076,37.79999924,39.29999924,,
Tajikistan,TJK,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.09999847,,,,,68.5,,,,,,
Turkmenistan,TKM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.79333284,13.81117631,,13.06611451,11.52781598,11.9668795,10.80023285,12.43262952,8.214835785,11.54978274,10.86505144,11.11750985,11.26999133,11.16094437,10.612311,9.634142055,9.086410499,8.541268661,,8.085996811,7.990372859,7.65186619,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.00816799,42.68400156,43.02914073,,,,,,,
Timor-Leste,TLS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.90000153,,,,,,88.09999847,,,50.20000076,,,,,
Tonga,TON,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,3.400000095,,,,,,,,,,,,,,,,,,,4.599999905,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94960352,,,,,,75.04189923,,,,,69.82426446,,,,,61.08800266,,59.12506253,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,8.600000381,9.5,6.400000095,6.099999905,7.599999905,7.5,7.599999905,7.300000191,8.800000191,7.699999809,6.300000191,6.400000095,5.5,5.599999905,6.199999809,5,4.5,3.900000095,3.400000095,2.799999952,2.900000095,3.099999905,2,2,2,1.700000048,2,1.799999952,1.799999952,,,,,,,
Tunisia,TUN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,22.70000076,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,8.5,7.300000191,8.100000381,79,,,78.19999695,77.69999695,75.80000305,77.40000153,72.19999695,68.80000305,71.19999695,71.19999695,71.5,67.19999695,67,67.59999847,60.5,63.29999924,60,58.5,57.20000076,51.59999847,42.20000076,41.29999924,40.59999847,36.70000076,38.29999924,38.29999924,36.09999847,34.59999847,31.70000076,
Tuvalu,TUV,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.40000153,,,,,,,,,,84,86.19999695,,,,78,,,,,,,,70,
Uganda,UGA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.69999695,,,,,,77.5,,,,,,
Ukraine,UKR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20000076,,19.70000076,19.10000038,19.29999924,13,
Upper middle income,UMC,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.420501882,8.253225378,8.113519495,7.856218202,7.468724043,,,,,,,,
Uruguay,URY,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.899999976,1.5,1.600000024,,,1.5,1.200000048,1.100000024,1.700000048,1.299999952,1.700000048,1.799999952,1.5,5.199999809,4.800000191,,4.599999905,5.199999809,5.300000191,,4.400000095,,
United States,USA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,1.600000024,1.600000024,1.600000024,1.600000024,1.5,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.299999952,1.299999952,1.299999952,1.200000048,1.600000024,1.600000024,1.5,1.5,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,0.899999976,0.800000012,0.800000012,0.800000012,0.699999988,0.800000012,0.800000012,0.800000012,,,,,
Uzbekistan,UZB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,25.20000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.399999619,,,,,,,
"Venezuela, RB",VEN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,2.400000095,2,2.299999952,1.899999976,2.200000048,2.200000048,2.400000095,2,,2,2.200000048,2,1.799999952,1.700000048,2.200000048,1.799999952,1.700000048,1.5,1.299999952,1.700000048,1.600000024,1.700000048,1.899999976,2.299999952,2.099999905,2,1.799999952,1.799999952,1.899999976,1.799999952,1.799999952,1.600000024,,,,
British Virgin Islands,VGB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.40000153,66,65.59999847,65.5,66.30000305,65,63.20000076,61.70000076,60,,53.79999924,,,,,,49.5,48.79999924,,
Vanuatu,VUT,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.29999924,,,,,,
West Bank and Gaza,PSE,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,30,29.10000038,31.89999962,34.59999847,26,29.89999962,33.70000076,33.70000076,32.5,34.29999924,36,27.5,20.5,21.39999962,22.20000076,23.70000076,20.89999962,,
World,WLD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17151936,21.56629283,,,,,,,,,,
Samoa,WSM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80000019,,,,,8.800000191,,,,,8.5,3.5,,,
"Yemen, Rep.",YEM,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.09999847,,,86.90000153,,,,85.80000305,53.09999847,,,,,41.79999924,,,,,,28,,,,,
South Africa,ZAF,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69999981,,,7.400000095,7.400000095,4.5,5.199999809,4.5,4.300000191,3.700000048,3.799999952,3.5,3.700000048,3.599999905,3.200000048,
"Congo, Dem. Rep.",COD,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,77.19999695,,79.59999847,,,,,78.90000153,,,,,,,53.40000153,,,
