Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Maldives,MDV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,5.6875,1.40430622,0.82208589,3.405369128,5.284415584,9.598965071,22.59128386,11.2428884,12.0952725,6.508691987,7.470714584,6.30640276,4.80304679,3.997986426,3.203435656,3.865079043,3.419123832,3.360601746,3.123006183,6.993150784,3.659195029,3.992207814,4.241054832,4.602803082,4.438216737,3.68988096,4.182302969,6.322801818,5.697610807,4.103315707,4.660622096,5.227926793,4.030530463,3.662568602,3.184079149,2.432459742,2.341059478,
Middle East & North Africa,MEA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,66.0685025,45.78644683,47.83594686,52.53547707,46.80096766,46.59241913,45.24816084,45.75539401,34.17632997,38.9105838,34.22661016,21.76717232,24.63231903,35.65209234,37.60162101,26.95491313,28.083788,36.50770369,33.13434923,21.74351088,23.17726578,31.58132255,26.87228604,21.10673633,17.84892619,19.09848896,15.50192736,20.09789404,12.7981663,11.11402295,12.63654965,10.07714427,11.20718835,17.67429055,10.09642142,12.2091635,
Marshall Islands,MHL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,26.63219825,24.32135188,24.86955176,26.46151795,29.34844203,25.50598327,27.87925741,24.52535552,20.94704445,20.31320703,20.37363687,19.98687586,18.68752799,18.56195873,19.77462421,19.8691028,20.04579395,22.64400231,20.17661991,19.55376913,19.06593051,17.20577172,13.37013247,13.32163722,12.11671251,10.32914936,8.845226629,10.21164242,9.052614117,8.280723482,8.414003555,8.488495502,8.919437135,
"Macedonia, FYR",MKD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.393327493,8.75649334,10.79930025,10.6673066,8.266517387,13.49968757,16.88017029,13.51801785,12.73531178,12.53830992,21.06051015,18.47468588,10.11175602,16.85967747,16.41668786,18.75464508,14.97801926,18.68775124,17.61751115,
Mali,MLI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,4.980756349,6.141513356,6.245032164,6.444700926,6.867720898,6.230272439,10.37619901,10.26723664,9.712752918,13.25650046,22.28309039,22.2729946,20.34354041,24.34783088,19.72205894,15.33444838,9.718802818,12.43643133,16.50377013,21.34633782,16.13556151,21.12233926,12.82464796,12.26019039,14.95708514,14.10175731,8.938454315,7.640157496,6.563038653,7.978272775,6.931236482,4.424737379,3.204974059,2.604489281,3.098654649,2.454196742,2.391294123,1.705499253,2.968687029,,
Malta,MLT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,22.03894486,20.40343482,25.01769889,29.39647537,27.60349486,25.26867539,27.32888449,38.39378674,40.74711001,57.73347485,69.70024743,73.36263162,57.96683313,67.68614193,18.24868526,26.95591575,8.009242632,12.93577888,14.41128547,19.11011982,11.5950365,7.708126096,5.145785635,4.883245893,0.438285306,0.167551197,0.208941148,0.167658162,0.143610352,0.129908137,0.124133386,0.14498947,0.093492709,0.099159559,0.046602622,0.023019267,9.680367375,0.581842507,,
Middle East & North Africa (excluding high income),MNA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.773073916,3.420831412,4.125749811,5.689281261,9.689842287,13.59908109,17.54172826,12.64773156,
Mongolia,MNG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.30373593,6.523688232,10.74061598,10.18208488,10.72182741,10.03985334,5.646374705,4.481929955,6.612609737,7.172025334,7.423505342,34.07113414,3.477279395,3.015096234,2.466631516,2.212485969,2.619494352,5.349513389,6.977299874,4.551388997,22.35594328,27.86479878,21.24715645,
Northern Mariana Islands,MNP,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,7.826860084,32.36853566,51.771875,19.66538462,23.18913713,25.1281768,22.17344897,21.66118872,21.9615916,32.05489774,30.36368235,33.51466837,24.97094207,18.31224882,16.05874199,15.13520729,9.449460127,5.770401534,4.099605401,4.338701095,3.344800507,3.242016571,1.612821385,1.203087478,1.14102622,1.391463806,2.790796125,1.465555131,1.446360001,2.620416445,,
Mauritania,MRT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,22.16422216,37.63685067,22.37667991,16.81335549,32.92288043,17.60941882,22.56804991,18.62643498,15.2107731,20.18768592,25.35890821,22.33205935,27.25340199,27.83302809,21.21431274,30.70653451,20.85151497,20.28116281,30.17323267,24.72952969,23.12141894,22.7116434,24.6882614,27.83853364,,,,,,,,5.847586952,7.453930789,3.081173095,4.745094455,4.889081606,3.897358732,4.910750899,5.581494267,,
Mauritius,MUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,2.402118372,2.872302609,3.820056972,5.087358272,7.641773992,15.45426198,17.27499133,23.16817837,25.20499634,23.66575745,14.42069374,10.40615739,14.14923859,9.694967733,8.503027888,8.999272684,8.994522029,6.337466773,7.258459006,8.730799886,6.379040987,7.837443776,8.135269484,6.126722451,16.98010342,5.813431803,7.469199327,5.869456832,5.853809999,5.833259493,5.881302552,2.957886065,2.978978886,3.43591263,1.529015865,49.3497482,39.05465942,27.65152539,26.83547515,
Malawi,MWI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,10.74836208,20.11493958,17.78720719,27.78250442,36.04090541,35.02915019,29.26548099,31.06565894,39.84269984,53.6930141,37.43155591,30.88580974,30.91312569,29.3123799,24.87060033,24.85878179,22.37802478,22.48538099,24.93951534,15.90851063,14.39074414,14.86314915,14.09087366,13.50432354,9.526788142,7.72146776,6.742101152,10.54220838,12.50129325,8.878425024,3.831896522,3.121340236,2.86024269,1.707375311,1.373454087,2.036828069,3.174866493,4.191046494,
Malaysia,MYS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,3.88409669,5.053036646,6.891695079,11.46809227,13.81392093,7.391540843,6.295740446,8.246718297,10.66320686,11.56012714,14.07747393,30.37506255,21.79292846,21.228308,24.77607815,15.05448394,12.55677287,7.389519739,9.068720857,8.745508391,8.932770994,7.025149122,8.888390473,7.424734519,7.150679265,4.999010238,5.632351839,5.968198727,7.183212962,7.853399495,6.19275263,5.62668984,3.814051279,3.877577296,2.415703767,5.103578169,2.291295822,2.285357646,2.354799235,4.331180316,5.849378834,
North America,NAC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,2.88087037,4.718032648,4.515654176,3.944291707,13.39802176,14.01823517,21.927453,31.89426272,55.61667691,37.13525476,27.04459571,33.96251126,30.56338247,29.50174355,34.93800683,27.7541148,17.84247599,25.44453652,12.51915587,25.19084378,24.24970068,17.06073363,14.69478534,20.1952739,16.2236411,9.537802041,7.959830554,8.270880787,7.615447036,8.678977409,7.698692368,6.757885616,26.70025001,4.030288702,2.435194475,3.243097025,1.756944815,2.426192665,2.146919065,2.539641756,,
Nigeria,NGA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,1.039604923,1.282527489,2.173893893,4.145606408,9.196040583,16.22599186,23.61052434,32.94431952,32.78036916,38.03890826,14.13062759,30.36505095,24.69282355,22.5962905,22.05630969,18.57413011,13.39577281,18.946783,14.73072732,13.13697493,8.712037708,13.07433148,7.605597482,8.756349106,12.72068844,8.061250737,5.925511798,4.47026412,15.41074876,10.98064552,1.442616628,0.740640341,1.235645823,1.048030009,0.499918674,0.411163463,0.613849061,0.817139365,
Nicaragua,NIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,15.58885493,15.34493209,9.689729991,23.69917401,39.78830058,45.82029019,22.05911201,19.34271493,21.72171555,15.31916427,22.58541592,13.32013081,5.47942446,5.00470297,156.8581514,35.75026894,36.74215016,42.36713131,43.38637396,30.0517956,35.85089556,26.4174273,19.07138763,25.55449757,29.98950994,13.67584424,14.69368636,7.932275838,12.13074736,8.008793485,16.21527631,14.94432167,17.88214574,17.31068234,16.72099633,13.59035384,14.25405097,14.79128854,
Netherlands,NLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,1.11125476,2.859026169,6.666240592,2.764894932,2.874992329,3.649530674,6.8031065,6.966216202,6.450173143,7.090626102,8.554635756,9.089469136,11.04151404,16.02103829,15.13555267,11.69536633,9.364692907,8.715225703,8.100931735,7.941486764,6.62294231,7.010251332,8.08951245,8.17085019,7.59359385,7.872889654,10.30197776,10.2885159,9.153366423,8.461809778,10.19919621,8.883157423,8.457294424,10.09032221,10.56091858,9.17649048,10.27665367,8.801075281,8.244087256,
Nauru,NRU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,26.01792777,30.47753956,28.90120471,25.80484687,26.17442797,25.97976201,26.77570104,35.09969571,35.82958164,39.63454232,39.29121972,36.38622902,34.51349808,30.05972168,27.46599389,24.47804588,27.12063335,28.27387603,38.1886143,30.92079188,30.70947492,40.33156989,24.64755275,32.1271904,28.05005373,28.04410913,23.25057712,20.43783712,26.33710476,12.47932692,10.84429546,11.43417975,11.30085403,15.10607303,14.86907927,9.13067783,14.77149286,26.29794044,19.13654644,
Panama,PAN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,11.87659389,33.00332642,15.83525585,6.212285588,5.676443463,6.785834074,6.653322847,8.547007254,7.327236661,8.308042195,7.645871316,0.620015844,0.284413235,6.187847384,5.173917065,12.93749749,3.626180976,4.455648797,3.41591027,10.18909132,15.91086257,7.34520227,8.331608018,9.44348547,11.83519404,18.63990498,10.32117187,13.57780349,15.14595688,21.31484905,4.900081245,7.129539733,4.596752574,5.096021233,3.462085431,5.65762739,5.716709403,4.961979233,
Peru,PER,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,53.59610989,50.35056924,34.21594612,44.81983734,59.40300734,48.96662685,34.39323269,30.16180171,28.0579319,21.48555059,13.67415232,9.675313576,8.953177822,11.05448436,27.07936223,21.65741647,62.60641534,19.84306667,17.40497911,37.26764731,38.175825,26.23674777,30.55804054,27.940799,24.1325719,36.09075995,23.3097305,18.43070652,30.34513821,13.13473793,27.86190858,14.56012025,13.42564569,16.71847252,7.870618121,11.33887426,14.01516187,10.86619264,
Philippines,PHL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,15.66159112,28.1306721,25.3195044,27.29132175,34.60927415,43.89375312,37.23397688,33.71917176,32.00952381,34.30121626,36.80166776,31.92342021,26.14859354,27.55487412,23.49606582,24.85147509,26.06907588,19.32803645,16.32124642,13.58025487,9.475804673,10.92260613,14.59560024,16.03751248,24.6886499,24.80561295,24.25818394,24.65900305,24.73828845,27.60883063,15.4535241,18.9901417,18.11259223,18.71403418,14.67940111,7.596952092,7.676821804,7.467357265,
Palau,PLW,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,16.64031618,14.7848822,17.54260174,9.554758293,13.76018525,18.96437246,25.18655335,30.05093505,40.03563227,32.50584375,26.94163447,25.41091592,29.02700423,32.77747387,37.18133683,27.18725758,28.36397785,28.95665579,30.84537483,20.77718367,16.34267708,20.51645376,14.75857974,9.681335712,12.87688819,12.70255301,15.09824887,7.802418071,8.834502506,8.436053687,7.097257789,19.36051508,15.55620181,11.73667529,13.31356333,16.04360533,7.047056971,,,
Poland,POL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,15.19118905,14.28394104,11.67659676,12.18871396,15.77884453,22.35653306,24.75170494,22.18136317,19.67142857,21.67582583,24.11924869,27.84303096,29.86996828,26.55344884,9.514125992,8.44988026,10.45168892,25.11833591,8.340312938,6.486763175,5.911251232,5.408674091,6.943857673,5.928159625,8.451182144,11.17311086,13.42361422,13.08903365,12.28485739,13.08527189,9.198012546,6.540260363,5.326303677,4.48715163,5.278450888,4.106552849,6.525470981,15.71166939,12.89777116,,
Pacific island small states,PSS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,0,0,0.014542021,0.021929073,0.121620003,1.025691913,1.301571038,1.390088149,12.57383224,15.15570534,23.27570183,15.20218061,15.55809748,18.70123233,18.74899659,21.86818142,33.34459928,16.87427404,0.280701754,2.416059406,9.145912941,6.30111227,8.563890029,10.51027939,46.93402221,32.69354204,24.71078542,37.06439122,20.13393632,18.46536188,19.39197523,17.01848416,17.1744007,26.8985261,26.81092536,24.93446215,30.17908604,34.46867444,33.62496588,27.16980702,31.87749867,36.28484281,28.7695671,
Russian Federation,RUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,2.838951823,0.968885766,1.313278496,2.15108291,3.86695475,4.435417532,4.657761559,5.893862827,6.918221705,10.51992652,8.410466918,13.36924034,12.98930454,18.49822586,14.25780617,16.44527167,20.39602234,20.47133795,8.296189342,20.48618348,19.80543825,14.5785533,17.13088259,27.30875691,25.72982871,11.83948939,14.4978198,15.34619691,12.96228062,10.84901715,6.729974163,4.846759687,1.990223862,1.87531313,2.27970889,2.057688454,2.183548772,3.408622296,,
South Asia,SAS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,17.7630735,19.9381168,18.11284337,17.40041265,15.01002087,14.56277095,15.50706379,17.72567838,21.43338808,22.60023321,27.01447092,35.00703571,33.11479012,31.02503003,30.08361933,30.30617556,28.40434156,26.18400145,25.823296,29.46976021,28.88488442,25.04067877,25.19062773,21.79825735,18.85860133,17.16199037,17.78560228,19.62888639,25.11409344,14.92154467,13.7506373,8.693321346,14.42605535,9.56674128,6.877264202,7.330284887,6.583498788,7.355093226,9.008443742,17.52539793,
Saudi Arabia,SAU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,13.23434938,17.17791343,16.18049866,25.60314375,24.00393647,32.27805986,27.93387511,21.79691225,17.97375257,44.47350421,21.11023622,29.86190512,11.61057401,9.710598357,5.797488226,7.20683112,5.384165781,0.536313778,10.10265046,7.067117463,8.953159041,9.788707614,6.769527702,13.47288845,13.74981226,6.912565328,10.7180549,8.528583062,7.977150581,5.021516148,3.980090526,2.999875607,5.657930189,4.176834444,5.092339322,6.520909467,4.87509599,4.423721566,
Senegal,SEN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,6.550334516,6.05175389,6.339990157,6.788505485,16.53785632,17.67167765,31.23520052,18.24258809,13.65901861,11.96972199,17.63135105,22.15222697,27.82771183,34.42759113,33.43923808,30.2754835,21.09064744,22.65716321,14.55648487,10.27226412,18.09660766,17.75814584,20.21633742,18.68726382,22.01396803,15.81569562,16.31866115,14.57931929,13.95075973,12.77578567,14.9727004,7.945379519,7.234262923,6.183275687,4.788552075,6.007900719,8.915380187,8.911040562,7.368839735,8.920445,,
Singapore,SGP,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,0.037229759,1.89488616,0.350763853,0.598633992,0.601223904,0.824378678,2.329105655,4.487568812,5.568028767,10.05530839,6.690480265,9.214834979,11.84223202,11.51535095,5.485773369,5.791232793,8.197666848,3.836547353,3.868201557,2.492921838,5.997955353,4.848303973,7.107263084,7.16350193,10.96382468,9.867601204,14.64208892,9.078403073,2.464008578,5.977907276,5.407537501,4.208797513,6.208497829,2.713924005,4.599989736,7.366200077,2.834891336,
Sierra Leone,SLE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,10.51190676,20.30583676,22.22644639,27.46861841,37.30086932,27.7267134,23.74080368,25.42833449,14.87890288,39.68471517,8.974549448,11.76044029,4.162963486,10.0410201,6.835343837,16.6320667,17.19860825,72.60562552,63.57282757,58.96321856,30.59610557,44.49240381,87.7943778,76.35193579,112.7536509,13.48494199,10.55992024,10.08628328,6.870251917,7.835367959,2.854160051,1.698298401,2.093455563,2.723164643,3.407917507,1.549143142,1.239188584,,
El Salvador,SLV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,10.94171002,13.53338068,11.24979158,8.087011684,7.964446473,10.12863327,15.50331858,22.33735121,25.73440644,28.19679196,27.87675342,28.27277891,21.80168671,18.6742708,21.66361431,27.46062068,24.14025524,21.74289556,20.87109138,13.84083864,14.22461534,9.499078791,14.43748877,10.40789634,9.928817481,10.26622566,11.98467984,16.00344919,19.19799746,24.23042911,30.92989636,23.4555265,20.22020445,27.44054041,21.52899272,21.61777455,18.61265906,17.10192968,19.03421139,
San Marino,SMR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,3.792377099,2.865614668,2.706712967,6.300379087,18.48725622,7.903084509,13.70295378,20.05696253,15.69000066,65.75042534,39.45177822,9.202462111,47.59190183,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71914635,29.98548365,37.03690143,30.94945332,31.46119313,38.63047472,43.6259524,41.37646567,
Sub-Saharan Africa (excluding high income),SSA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0306482,16.22805656,14.60159822,15.0880988,15.41082603,13.77985999,11.82704193,12.39316426,11.56133808,8.538761295,6.853388524,9.015335254,8.283122509,4.698012057,4.637191925,4.990328469,3.748514786,4.084806872,5.030619111,5.952815645,7.318100085,
South Sudan,SSD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,0,1.961284169,0.006371002,5.192410535,15.73792821,20.9044596,24.62086717,21.77526774,29.80016236,9.849232089,39.24552405,21.35943895,62.79366679,34.81572482,,,,,,,28.43490404,32.88219215,26.46234391,25.36985857,26.16853605,23.69762633,25.50323843,39.02214462,36.58012619,31.26910186,31.46720695,11.51750961,9.441981753,5.952127432,5.040087635,33.06452231,11.005184,15.14364046,
Suriname,SUR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,SWZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,2.165014521,1.769718559,1.164527869,1.404649374,1.576598708,2.397576712,3.910590812,4.115289798,5.318018772,5.630465721,6.282163029,9.685096668,9.087592988,8.799258026,5.762402229,4.362161114,5.394756111,3.032694448,2.318841321,2.267775844,2.22772321,1.527689619,2.577025617,2.291349244,2.227009652,3.032511151,2.246780843,1.843951363,1.494003282,1.409505325,2.091150498,1.758491613,1.804389326,2.039159788,2.730009801,2.201559092,1.948935893,1.835385729,2.184443897,1.328086134,1.295078232,
